id,title,houseIcon,dealDate,totalPrice,positionIcon,source,unitPrice,dealHouseTxt
21114,永乐西区 1室1厅 44.5平米,南 北 | 精装 | 有电梯,2016.02.17,151,中楼层(共18层) 1987年建塔楼,链家成交,34318,3000
21115,林业楼 2室1厅 61.93平米,南 北 | 精装 | 无电梯,2016.02.17,190,中楼层(共5层) 1985年建板楼,链家成交,31147,1074
21116,八角北路 1室1厅 39.37平米,南 北 | 精装 | 无电梯,2016.02.16,138,中楼层(共6层) 1985年建板楼,链家成交,35384,3000
21117,远洋山水 1室0厅 47.26平米,北 | 精装 | 有电梯,2016.02.15,225,高楼层(共26层) 2005年建板塔结合,链家成交,47872,904
21118,五芳园 2室1厅 69.1平米,西北 | 简装 | 无电梯,2016.02.02,169,中楼层(共6层) 1993年建板楼,链家成交,24492,3000
21119,融景城 2室2厅 91.08平米,东 南 北 | 精装 | 有电梯,2016.02.01,378,中楼层(共26层) 2010年建板塔结合,链家成交,41538,3000
21120,远洋沁山水 2室1厅 84.91平米,西 南 | 精装 | 有电梯,2016.01.31,518,中楼层(共17层) 2011年建板楼,链家成交,61666,3000
21121,海特花园小区 1室1厅 64.87平米,南 北 | 简装 | 无电梯,2016.01.31,175,高楼层(共7层) 1999年建板楼,链家成交,27343,3000
21122,五芳园 2室1厅 57.58平米,南 北 | 简装 | 无电梯,2016.01.30,188,高楼层(共6层) 1993年建板楼,链家成交,32982,3000
21124,六合园 2室1厅 77.21平米,东 | 精装 | 有电梯,2016.01.28,205,顶层(共22层) 1995年建塔楼,链家成交,26623,3000
21125,海特花园小区 2室1厅 77.1平米,南 北 | 精装 | 无电梯,2016.01.28,195,顶层(共6层) 1994年建板楼,链家成交,25324,3000
21126,远洋沁山水 2室1厅 89.07平米,南 北 | 精装 | 有电梯,2016.01.27,440,低楼层(共18层) 2011年建板楼,链家成交,49438,3000
21127,永乐西区 2室1厅 60.85平米,南 北 | 精装 | 无电梯,2016.01.27,185,底层(共6层) 1989年建板楼,链家成交,30833,3000
21129,模式口北里 2室1厅 101.54平米,南 北 | 精装 | 无电梯,2016.01.26,249,底层(共3层) 1993年建板楼,链家成交,24653,3000
21130,林业楼 2室1厅 55.36平米,南 | 简装 | 无电梯,2016.01.25,175,底层(共6层) 1996年建板楼,链家成交,31818,3000
21131,八角路小区 2室1厅 91.3平米,南 北 | 精装 | 无电梯,2016.01.25,260,中楼层(共5层) 1960年建板楼,链家成交,28571,1085
21132,重兴嘉园 1室1厅 65.64平米,南 北 | 精装 | 有电梯,2016.01.24,226,中楼层(共16层) 2005年建板楼,链家成交,34769,3000
21133,融景城 2室2厅 88.97平米,南 北 | 其他 | 有电梯,2016.01.24,390,中楼层(共16层) 板塔结合,链家成交,44318,3000
21137,万达广场 1室1厅 47.45平米,东 | 精装 | 有电梯,2016.01.23,108,高楼层(共26层) 塔楼,链家成交,22978,907
21138,金福苑 1室1厅 53.26平米,西 | 精装 | 无电梯,2016.01.21,146,高楼层(共7层) 1996年建板楼,链家成交,27547,3000
21139,地铁楼 2室0厅 50平米,南 北 | 精装 | 无电梯,2016.01.20,146,低楼层(共6层) 1985年建板楼,链家成交,29200,3000
21140,模式口西里 2室1厅 62.34平米,南 | 简装 | 有电梯,2016.01.18,143,中楼层(共16层) 1988年建塔楼,链家成交,23064,3000
21141,雍景四季 3室2厅 138.59平米,南 北 | 精装 | 有电梯,2016.01.17,550,底层(共23层) 2009年建板塔结合,链家成交,39855,3000
21142,七星园 1室1厅 48.12平米,东 北 | 精装 | 无电梯,2016.01.16,170,底层(共6层) 1994年建板楼,链家成交,35416,3000
21143,碣石坪 1室1厅 60.02平米,南 | 精装 | 有电梯,2016.01.16,225,高楼层(共24层) 2001年建板塔结合,链家成交,37500,485
21144,金福苑 2室1厅 75.68平米,南 北 | 精装 | 无电梯,2016.01.16,255,中楼层(共7层) 2002年建板楼,链家成交,34000,3000
21145,融景城 2室1厅 90.29平米,南 北 | 精装 | 有电梯,2016.01.16,365,中楼层(共25层) 板塔结合,链家成交,40555,3000
21146,融景城 3室2厅 117平米,南 北 | 毛坯 | 有电梯,2016.01.16,500,中楼层(共25层) 板塔结合,链家成交,42735,3000
21149,远洋山水 3室2厅 134.25平米,南 北 | 简装 | 有电梯,2016.01.13,580,顶层(共21层) 2006年建板塔结合,链家成交,43283,1126
21150,古城路小区 1室0厅 26.61平米,南 北 | 简装 | 无电梯,2016.01.12,90,顶层(共4层) 1958年建板楼,链家成交,34615,852
21151,古城南路 2室1厅 46.97平米,南 北 | 精装 | 无电梯,2016.01.10,135,顶层(共5层) 1975年建板楼,链家成交,29347,359
21152,鼎城 3室2厅 165.23平米,南 北 | 精装 | 有电梯,2016.01.10,650,中楼层(共16层) 板楼,链家成交,39393,3000
21153,永乐东区 2室1厅 65.77平米,西南 | 精装 | 有电梯,2016.01.10,185,低楼层(共18层) 1993年建塔楼,链家成交,28461,926
21155,杨庄北区 1室1厅 75.01平米,东 | 精装 | 有电梯,2016.01.10,215,中楼层(共22层) 2004年建塔楼,链家成交,28666,3000
21157,诗景长安 2室2厅 91.97平米,南 西 北 | 精装 | 有电梯,2016.01.09,390,低楼层(共27层) 2010年建板楼,链家成交,42857,3000
21158,古城南里 1室1厅 47.71平米,南 | 精装 | 有电梯,2016.01.09,145,中楼层(共16层) 1986年建塔楼,链家成交,30851,103
21159,宏鑫家园 2室2厅 95.89平米,南 北 | 简装 | 有电梯,2016.01.09,370,中楼层(共14层) 2003年建板塔结合,链家成交,38947,950
21160,古城南路 2室1厅 64.62平米,南 北 | 精装 | 有电梯,2016.01.08,205,中楼层(共11层) 1994年建板塔结合,链家成交,32031,455
21161,远洋沁山水 3室2厅 141.56平米,南 北 | 简装 | 有电梯,2016.01.08,760,高楼层(共17层) 2011年建板楼,链家成交,53900,3000
21162,五芳园 1室1厅 44.82平米,南 | 精装 | 无电梯,2016.01.07,142,顶层(共6层) 1993年建板楼,链家成交,32272,3000
21164,远洋山水 1室0厅 54.59平米,东 | 简装 | 有电梯,2016.01.06,239,低楼层(共25层) 2005年建塔楼,链家成交,44259,675
21165,远洋山水 2室1厅 65.2平米,西 | 精装 | 有电梯,2016.01.06,270,中楼层(共25层) 2005年建塔楼,链家成交,41538,675
21166,模式口西里 2室1厅 63.49平米,南 北 | 精装 | 无电梯,2016.01.06,152,中楼层(共6层) 1992年建板楼,链家成交,24126,3000
21168,远洋山水 2室1厅 76.87平米,东南 | 精装 | 有电梯,2016.01.05,330,中楼层(共26层) 2007年建板塔结合,链家成交,43421,3000
21171,茂华景公阁 1室2厅 60.23平米,南 | 精装 | 有电梯,2016.01.04,280,高楼层(共15层) 2007年建板楼,链家成交,46666,3000
21172,七星园 2室1厅 63.73平米,东 西 | 精装 | 无电梯,2016.01.04,218,高楼层(共6层) 1995年建板楼,链家成交,34603,3000
21175,杨庄小区 2室1厅 58.44平米,东 南 | 其他 | 有电梯,2016.01.01,180,中楼层(共16层) 1997年建塔楼,链家成交,31034,3000
21176,杨庄中区 2室1厅 80.43平米,东 北 | 精装 | 有电梯,2015.12.31,215,中楼层(共18层) 1997年建塔楼,链家成交,26875,3000
21179,鲁谷村 3室1厅 106.87平米,南 北 | 简装 | 无电梯,2015.12.28,330,中楼层(共6层) 1997年建板楼,链家成交,31132,838
21181,重兴嘉园 1室1厅 65.73平米,南 北 | 精装 | 有电梯,2015.12.27,208,底层(共16层) 2005年建板楼,链家成交,32000,3000
21182,融景城 2室2厅 92.15平米,南 | 精装 | 有电梯,2015.12.27,409,中楼层(共25层) 2010年建板塔结合,链家成交,44456,3000
21184,八角北里 3室1厅 68.43平米,南 北 | 简装 | 无电梯,2015.12.25,230,高楼层(共6层) 1987年建板楼,链家成交,33823,3000
21185,茂华景公院 2室2厅 112.61平米,南 | 精装 | 有电梯,2015.12.24,520,中楼层(共8层) 2009年建板塔结合,链家成交,46428,3000
21186,远洋山水 1室1厅 70.56平米,南 西 | 精装 | 有电梯,2015.12.23,350,中楼层(共27层) 2006年建板塔结合,链家成交,50000,3000
21187,远洋沁山水 2室1厅 89.15平米,南 北 | 其他 | 有电梯,2015.12.22,395,低楼层(共18层) 2011年建板楼,链家成交,44382,3000
21188,远洋沁山水 2室2厅 106.78平米,东 西 | 精装 | 有电梯,2015.12.21,550,中楼层(共23层) 2011年建板楼,链家成交,51886,3000
21189,远洋山水 2室2厅 97.9平米,南 | 精装 | 有电梯,2015.12.21,455,低楼层(共26层) 2005年建板塔结合,链家成交,46907,673
21191,海特花园小区 2室1厅 63.57平米,东 南 北 | 精装 | 无电梯,2015.12.20,178,高楼层(共7层) 1998年建板楼,链家成交,28253,3000
21193,融景城 2室1厅 89.96平米,南 | 简装 | 有电梯,2015.12.19,360,低楼层(共24层) 板塔结合,链家成交,40449,3000
21195,远洋沁山水 2室2厅 85.26平米,南 西 | 精装 | 有电梯,2015.12.18,399,低楼层(共18层) 2011年建板楼,链家成交,46941,3000
21196,远洋山水 2室1厅 107.29平米,南 | 精装 | 有电梯,2015.12.18,410,低楼层(共24层) 2007年建板塔结合,链家成交,38317,3000
21197,古城路小区 2室1厅 59.45平米,南 北 | 精装 | 无电梯,2015.12.17,172,中楼层(共5层) 1979年建板楼,链家成交,29152,689
21198,永乐东区 3室1厅 83.41平米,东 南 | 精装 | 有电梯,2015.12.17,285,低楼层(共18层) 1989年建塔楼,链家成交,34337,1175
21200,八角北里 2室1厅 59.72平米,东 南 | 简装 | 无电梯,2015.12.14,170,顶层(共6层) 1989年建板楼,链家成交,28813,3000
21201,京汉旭城 2室1厅 77.77平米,南 西 | 其他 | 有电梯,2015.12.14,270,中楼层(共23层) 2004年建塔楼,链家成交,35064,3000
21203,远洋山水 1室0厅 59.22平米,东北 | 简装 | 有电梯,2015.12.14,230,低楼层(共26层) 2006年建塔楼,链家成交,38983,1001
21205,七星园 1室1厅 59.59平米,南 北 | 精装 | 无电梯,2015.12.13,201,顶层(共6层) 1999年建板楼,链家成交,34067,1009
21206,西现代城 1室0厅 44.62平米,北 | 精装 | 有电梯,2015.12.13,140,低楼层(共22层) 板塔结合,链家成交,31818,3000
21209,林业楼 2室0厅 57.48平米,南 北 | 简装 | 无电梯,2015.12.13,158,高楼层(共6层) 2011年建板楼,链家成交,27719,1111
21210,重兴园 1室1厅 63.67平米,南 | 精装 | 无电梯,2015.12.12,210,中楼层(共6层) 2003年建板楼,链家成交,33333,3000
21211,远洋沁山水 2室2厅 89.15平米,南 | 精装 | 有电梯,2015.12.11,525,低楼层(共21层) 2009年建板塔结合,链家成交,58988,566
21212,融景城 2室2厅 92.68平米,南 | 精装 | 有电梯,2015.12.10,370,高楼层(共25层) 2010年建板塔结合,链家成交,40217,3000
21213,杨庄中区 1室1厅 56.83平米,南 北 | 精装 | 无电梯,2015.12.10,180,中楼层(共6层) 1998年建板楼,链家成交,32142,3000
21214,古城西路 3室1厅 65平米,西 北 | 精装 | 有电梯,2015.12.09,180,高楼层(共16层) 1986年建塔楼,链家成交,27692,3000
21216,高能物理研究所 3室1厅 77.82平米,南 北 | 精装 | 无电梯,2015.12.07,285,顶层(共6层) 1986年建板楼,链家成交,37012,1006
21217,西山峻景 4室2厅 142.6平米,南 北 | 精装,2015.12.06,310,顶层(共6层) 2004年建板楼,链家成交,21830,3000
21221,雍景四季 3室2厅 139.21平米,南 北 | 毛坯 | 有电梯,2015.12.06,575,中楼层(共23层) 2009年建板塔结合,链家成交,41366,3000
21222,林业楼 2室1厅 57平米,南 北 | 简装 | 无电梯,2015.12.06,159,高楼层(共6层) 2011年建板楼,链家成交,27894,1111
21223,北重西厂 1室1厅 41.77平米,西 北 | 简装 | 无电梯,2015.12.06,115,顶层(共6层) 1990年建板楼,链家成交,28048,3000
21224,古城西路 2室1厅 62.34平米,南 | 精装 | 有电梯,2015.12.05,170,顶层(共16层) 1986年建塔楼,链家成交,27419,3000
21227,海特花园小区 2室2厅 73.62平米,东南 | 精装 | 有电梯,2015.12.04,213,中楼层(共18层) 1996年建塔楼,链家成交,29178,3000
21228,新都丽苑 3室2厅 105.75平米,南 北 | 精装 | 有电梯,2015.12.01,335,中楼层(共18层) 2002年建板塔结合,链家成交,31904,3000
21229,老山西里 4室1厅 58.19平米,南 北 | 精装 | 无电梯,2015.12.01,235,底层(共5层) 1982年建板楼,链家成交,40517,934
21230,御景山 2室2厅 98.13平米,南 北 | 精装 | 有电梯,2015.11.29,338,底层(共15层) 板塔结合,链家成交,34489,3000
21234,久筑物业 2室1厅 70.55平米,南 北 | 简装 | 有电梯,2015.11.28,225,中楼层(共15层) 1995年建板塔结合,链家成交,32142,3000
21235,远洋沁山水 3室2厅 157.81平米,南 北 | 其他 | 有电梯,2015.11.26,74,高楼层(共21层) 2009年建板楼,链家成交,4713,959
21236,雍景四季 2室2厅 114.12平米,南 北 | 精装 | 有电梯,2015.11.23,435,高楼层(共16层) 2009年建板塔结合,链家成交,38157,3000
21237,雍景四季 2室1厅 82.98平米,东 北 | 精装 | 有电梯,2015.11.23,300,高楼层(共23层) 2009年建板塔结合,链家成交,36585,3000
21238,苹果园小区一区 2室1厅 60.5平米,南 北 | 简装 | 无电梯,2015.11.22,159,顶层(共6层) 1989年建板楼,链家成交,26500,3000
21239,六合园 2室1厅 73.26平米,东南 | 精装 | 有电梯,2015.11.22,273,高楼层(共22层) 1995年建塔楼,链家成交,37397,3000
21240,八角南里 3室1厅 80.97平米,南 北 | 精装 | 无电梯,2015.11.22,283,中楼层(共6层) 1995年建板楼,链家成交,35375,1059
21241,西井小区四区 3室1厅 80.7平米,南 北 | 毛坯 | 无电梯,2015.11.22,230,低楼层(共6层) 板楼,链家成交,28750,3000
21242,地铁古城家园 2室1厅 81.19平米,东 南 | 毛坯 | 有电梯,2015.11.21,232,高楼层(共25层) 2001年建塔楼,链家成交,28641,3000
21243,茂华景上景 2室2厅 55.54平米,东 南 | 精装 | 有电梯,2015.11.21,218,低楼层(共15层) 塔楼,链家成交,39636,3000
21244,模式口西里 2室1厅 54.02平米,南 | 精装 | 无电梯,2015.11.21,130,高楼层(共6层) 1990年建板楼,链家成交,24074,3000
21245,融景城 2室1厅 86.79平米,南 北 | 精装 | 有电梯,2015.11.21,345,中楼层(共16层) 板塔结合,链家成交,40116,3000
21246,天翠阳光新城 2室1厅 79.52平米,南 | 精装 | 有电梯,2015.11.21,145,高楼层(共16层) 暂无数据,链家成交,18354,3000
21247,茂华景公院 2室2厅 113.06平米,南 | 精装 | 有电梯,2015.11.19,538,中楼层(共7层) 2009年建板塔结合,链家成交,47610,3000
21248,远洋沁山水 3室2厅 145.51平米,东 西 | 其他 | 有电梯,2015.11.18,700,高楼层(共23层) 2011年建板楼,链家成交,48275,3000
21249,金谷香郡 1室1厅 51.63平米,东北 | 简装 | 有电梯,2015.11.16,120,高楼层(共6层) 2012年建板楼,链家成交,23529,3000
21250,八角北里 2室0厅 56.63平米,南 | 简装 | 无电梯,2015.11.15,165,高楼层(共6层) 1989年建塔楼,链家成交,29464,3000
21251,天翠阳光新城 2室1厅 84.56平米,南 | 精装 | 有电梯,2015.11.15,156,中楼层(共16层) 2013年建板塔结合,链家成交,18571,3000
21253,广宁村 2室1厅 57.36平米,南 北 | 精装 | 无电梯,2015.11.14,135,中楼层(共6层) 1997年建板楼,链家成交,23684,3000
21254,八角北里 2室1厅 58.8平米,南 北 | 简装 | 无电梯,2015.11.14,183,高楼层(共6层) 1986年建板楼,链家成交,31551,3000
21255,模式口中里 2室1厅 63.87平米,南 北 | 精装 | 无电梯,2015.11.14,158,低楼层(共6层) 2000年建板楼,链家成交,25079,3000
21257,御景山 2室1厅 79.88平米,南 北 | 精装 | 有电梯,2015.11.13,340,顶层(共15层) 板塔结合,链家成交,43037,3000
21258,八角中里 1室1厅 48.61平米,南 | 简装 | 有电梯,2015.11.11,145,中楼层(共19层) 1989年建塔楼,链家成交,30208,3000
21259,模式口北里 4室1厅 101.54平米,南 北 | 精装 | 无电梯,2015.11.11,280,顶层(共3层) 1993年建板楼,链家成交,27722,3000
21260,古城北路 2室1厅 51.1平米,南 | 精装 | 无电梯,2015.11.10,145,顶层(共6层) 1987年建板楼,链家成交,28431,3000
21262,古城南路 2室0厅 43.59平米,南 | 简装 | 无电梯,2015.11.08,116,中楼层(共5层) 1973年建板楼,链家成交,26976,311
21263,地震局宿舍 1室1厅 46.57平米,东 | 简装 | 无电梯,2015.11.07,155,顶层(共6层) 1993年建板楼,链家成交,33695,3000
21264,远洋山水 1室1厅 70.22平米,南 西 | 精装 | 有电梯,2015.11.07,308,低楼层(共26层) 2006年建板塔结合,链家成交,44000,1021
21265,鲁谷村 3室1厅 86.93平米,南 北 | 精装 | 无电梯,2015.11.03,272,高楼层(共6层) 1997年建板楼,链家成交,31627,1026
21266,鲁谷村 2室0厅 61.29平米,南 北 | 简装 | 无电梯,2015.10.30,202,低楼层(共6层) 1997年建板楼,链家成交,33114,1084
21268,八角北路 1室0厅 36.29平米,南 | 精装 | 无电梯,2015.10.28,125,中楼层(共6层) 1984年建板楼,链家成交,34722,3000
21269,融景城 2室1厅 86.68平米,南 北 | 精装 | 有电梯,2015.10.28,353,底层(共16层) 板塔结合,链家成交,41046,3000
21270,远洋沁山水 3室2厅 137.59平米,南 北 | 精装 | 有电梯,2015.10.26,838,低楼层(共18层) 2011年建板楼,链家成交,61167,1013
21273,融景城 2室2厅 90.25平米,南 北 | 简装 | 有电梯,2015.10.25,345,低楼层(共26层) 2010年建板塔结合,链家成交,38333,3000
21274,融景城 3室2厅 131.33平米,南 北 | 简装 | 有电梯,2015.10.24,510,顶层(共17层) 板塔结合,链家成交,38931,3000
21275,古城路小区 2室1厅 60.19平米,东 西 | 精装 | 无电梯,2015.10.23,174,中楼层(共6层) 1988年建板楼,链家成交,29000,3000
21276,金福苑 2室1厅 58.83平米,南 北 | 精装 | 无电梯,2015.10.20,135,底层(共7层) 1995年建板楼,链家成交,23275,3000
21277,模式口中里 2室1厅 67.4平米,东 西 | 简装 | 无电梯,2015.10.20,175,中楼层(共6层) 1993年建板楼,链家成交,26119,3000
21278,八角南路 2室1厅 71.09平米,南 北 | 精装 | 无电梯,2015.10.18,193,顶层(共6层) 2000年建板楼,链家成交,27183,921
21279,京汉旭城三期 1室1厅 67.99平米,南 | 精装 | 有电梯,2015.10.18,228,低楼层(共9层) 板楼,链家成交,34029,3000
21280,远洋山水 1室1厅 54.68平米,西 | 精装 | 有电梯,2015.10.16,215,低楼层(共26层) 2007年建板塔结合,链家成交,39814,3000
21282,远洋沁山水 2室1厅 85.67平米,西 南 | 精装 | 有电梯,2015.10.14,400,高楼层(共18层) 2011年建板楼,链家成交,47058,3000
21283,依翠园 2室1厅 66.36平米,东南 | 精装 | 有电梯,2015.10.12,218,高楼层(共18层) 1998年建塔楼,链家成交,33030,3000
21284,京汉旭城 1室1厅 59.93平米,东 南 | 精装 | 有电梯,2015.10.11,218,低楼层(共23层) 2004年建塔楼,链家成交,36949,3000
21285,雍景四季 4室2厅 188.71平米,东 南 北 | 精装 | 有电梯,2015.10.10,750,中楼层(共21层) 2009年建板塔结合,链家成交,39893,3000
21287,茂华景上景 2室2厅 55.35平米,西 南 | 精装 | 有电梯,2015.10.08,228,高楼层(共15层) 塔楼,链家成交,41454,3000
21288,金顶街四区 1室1厅 63.73平米,南 | 精装 | 无电梯,2015.10.07,200,底层(共6层) 1999年建板楼,链家成交,31746,751
21290,聚兴园 1室1厅 58.14平米,南 | 精装 | 有电梯,2015.10.05,192,高楼层(共12层) 2006年建板塔结合,链家成交,33103,3000
21291,远洋山水 1室1厅 69.29平米,南 西 | 精装 | 有电梯,2015.10.05,325,高楼层(共25层) 2005年建塔楼,链家成交,47101,675
21292,远洋沁山水 4室2厅 194.78平米,南 北 | 精装 | 有电梯,2015.10.03,1300,中楼层(共23层) 2011年建板楼,链家成交,67010,3000
21293,融景城 2室1厅 90.23平米,南 | 精装 | 有电梯,2015.09.29,346,中楼层(共26层) 板塔结合,链家成交,38444,3000
21296,融景城 3室2厅 133.65平米,南 西北 | 精装 | 有电梯,2015.09.27,490,中楼层(共26层) 2010年建板塔结合,链家成交,36842,3000
21297,雍景四季 2室2厅 112.83平米,南 | 精装 | 有电梯,2015.09.27,430,低楼层(共21层) 2009年建板塔结合,链家成交,38392,3000
21298,杨庄小区 2室1厅 59.64平米,南 | 精装 | 有电梯,2015.09.27,178,中楼层(共14层) 1992年建板塔结合,链家成交,30169,3000
21299,远洋山水 1室1厅 67.53平米,东 | 精装 | 有电梯,2015.09.26,248,底层(共26层) 2007年建板塔结合,链家成交,37014,3000
